dem_elevation,lulc,ndvi,ndwi,rivers,roads,geology,faults,twi,spi,tri,slope,aspect,profile,plan,Landslide
1336,5,6,-0.481648535,200,150,81,501,15.78519154,-30769.27344,8.062257767,14.36605644,128.6598053,0.003831498,0.00853242,0
1693,7,6,-0.371192366,100,250,66,501,8.848217964,50.789711,8.602325439,15.79316902,98.13010406,0.016878586,0.023532514,0
1492,6,6,-0.715963304,250,501,66,501,14.90209484,-1289.098755,7.280109882,12.1561451,21.80140877,0.005154368,0.004098104,0
1039,6,6,-0.585873604,301,501,37,450,13.57932663,-1166.057007,11.57583714,17.87400818,172.8749847,0.011289239,0.018929608,0
1562,6,6,-0.727251112,200,50,66,501,8.266554832,15677.61719,7.348469257,13.67494583,80.53768158,0.012694081,-0.030569326,0
2030,6,6,-0.777281225,250,501,66,50,7.799882889,84.03317261,7.549834251,12.74985123,135,-0.00148454,0.007071068,0
1356,4,4,-0.187610194,250,150,66,501,13.16694736,-429.4704895,8.544003487,15.020257,153.4349518,0.003459705,0.009540557,0
1287,6,6,-0.682826996,301,501,81,501,15.46807766,-73856.07031,9.110433578,17.34932518,50.19442749,-0.005018185,-0.002015007,0
1973,6,6,-0.718798399,250,501,81,501,13.77341843,-13564.53516,9.797959328,17.34932518,219.8055725,-0.001824795,0.027202589,0
1475,7,6,-0.243353799,100,50,81,501,12.38195229,-1023.550842,9.433980942,14.36605644,128.6598053,0.01802223,0.04753777,0
938,6,6,-0.733744025,250,100,66,501,11.4933176,715.3653564,10.09950447,15.79316902,225,-0.005702225,-0.022627417,0
1945,6,6,-0.73667264,301,501,66,501,9.672904015,308.2450256,11.13552856,18.9879818,234.462326,0.00080435,-0.002764809,0
726,6,6,-0.761449218,100,501,66,501,9.469748497,23242.36523,7.483314991,13.49573326,270,0,0,0
1891,6,6,-0.737005174,100,100,66,450,8.322770119,30.03145218,10.67707825,15.79316902,188.1300964,0.002508979,0.035298772,0
1880,6,6,-0.762739301,50,500,81,300,11.866889,2765.234131,10.14889145,18.9879818,234.462326,0.00559389,-0.019227987,0
1568,6,6,-0.679693937,301,100,66,501,4.498884201,2800.721191,11.3578167,20.24305534,12.52880764,-0.003917726,-0.004491737,0
1306,6,6,-0.388875157,200,50,66,501,17.30410004,-23197.0625,13.56466007,24.51631355,217.8749847,0.004820361,0.014032928,0
1211,7,6,-0.323870391,200,500,81,501,14.16265011,-956.6763306,11,18.25505829,165.9637604,0.00193465,-0.006848065,0
1734,6,6,-0.787671208,200,501,66,450,12.73469448,-1043.6073,7.549834251,11.30993271,360,0.006034343,0.064000003,0
1293,6,6,-0.46720612,50,200,81,501,18.53568459,-1874437.375,7.810249805,14.1969471,161.5650482,0.004373496,-0.018973665,0
1783,6,6,-0.514651,301,501,66,501,13.98149872,-3630.927002,6.244997978,11.30993271,90,0.006034343,0,0
1409,6,6,-0.788648248,50,501,66,501,11.67505646,144135.5625,10.77032948,19.68572998,243.4349518,0.010684306,-1.18E-18,0
759,6,6,-0.704719186,200,501,66,501,11.87542725,50.9471283,11.7473402,18.86838341,249.4439545,0.002897067,0.046175137,0
1353,6,6,-0.735227287,150,250,66,501,7.134352207,551.918396,14.79864883,25.71843338,4.763641834,-0.000419604,-0.012096004,0
2291,6,6,-0.819128156,100,501,66,400,12.08362675,-544.2297363,9.380831718,11.30993271,306.8699036,0.024378745,0.030719999,0
1840,5,6,-0.517295599,300,200,81,501,5.1939044,1473.361694,8.888194084,16.94235802,113.1985931,-0.004877894,0.018292345,0
959,4,6,-0.089264862,250,100,66,150,15.25057602,-6202.033203,9.591663361,17.87400818,262.8749695,-0.000424407,-0.018318975,0
1585,6,6,-0.740162849,100,50,66,500,14.11754322,-2295.882324,6.63324976,11.52797318,11.30993271,0.004399555,-0.022930501,0
1707,6,6,-0.697759688,300,501,81,501,7.955954075,3496.114746,11.31370831,19.68572998,333.4349365,-0.010684306,-0.035777088,0
1278,6,6,-0.784886062,100,150,66,501,13.67493343,-4578.228516,13.52774906,23.74949455,180,-0.004907855,0,0
1636,6,6,-0.509872258,50,501,66,501,9.388624191,14648.26953,11.7473402,19.68572998,116.5650482,0,0,0
2195,6,6,-0.692412376,301,501,81,501,3.16285634,1217.131226,5.567764282,4.573921204,180,0,0.319999993,0
1494,6,6,-0.733541369,301,501,66,501,4.473690033,3145.026367,13.52774906,23.39650154,56.30993271,0.008753438,0.018205544,0
1589,6,6,-0.49755618,301,350,66,501,13.50539875,-1243.377686,14.21267033,24.09484291,280.3048401,-0.004284407,-0.0017173,0
1822,6,6,-0.808550179,250,350,66,501,7.860136509,1030.033081,6.63324976,13.12884617,149.0362396,0.005911149,0.027439773,0
2095,6,6,-0.812422335,100,501,66,501,14.94754601,-6168.975098,9.899495125,17.74467087,90,0,0,0
1594,6,6,-0.526374459,100,200,81,501,12.99665165,-6238.205078,10.29563046,17.34932518,140.1944275,0.003649589,0.007052523,0
2144,6,6,-0.690281272,301,501,66,501,7.630162239,4015.514648,12.12435532,19.79887581,360,0.005330807,0.035555556,0
2092,6,6,-0.806331456,100,501,66,501,9.531057358,2223.239502,9.539392471,16.08989334,303.6900635,-0.010043879,-0.049496327,0
1891,6,6,-0.759527326,50,501,81,501,9.441953659,91.9669342,8.426149368,15.79316902,188.1300964,0.005303069,0.024211336,0
940,4,4,-0.10297928,200,150,81,501,15.70337677,-93449.11719,9.643651009,17.34932518,219.8055725,0.005018185,0.002015007,0
1719,6,6,-0.797304571,301,350,66,501,8.17855072,14356.89551,7.681145668,13.67494583,189.462326,-0.01158335,-0.027014753,0
1788,6,6,-0.767365634,100,501,66,501,12.63361073,-943.272644,7.141428471,11.30993271,126.8698959,0.009896322,0.04352,0
823,6,6,-0.522549391,50,501,66,501,10.81130791,962.274353,11.70469952,18.9879818,144.462326,-0.018975353,-0.009174138,0
992,4,4,-0.201993838,200,50,66,100,7.798760414,968.7147217,7.483314991,13.12884617,210.9637604,0.005911149,0.027439773,0
866,4,6,-0.364608079,250,200,66,501,14.51828289,-387.8149719,11.70469952,21.80140877,36.86989594,0.001229431,-0.00384,0
1068,6,6,-0.58685869,150,50,81,501,10.07402515,460.3636169,10.04987526,18.9879818,305.5376892,-0.003034594,0.01043087,0
1355,4,4,-0.179681942,250,150,66,501,12.70139027,-19.59069633,5.830951691,9.365158081,165.9637604,-0.01337982,0.045653764,0
1455,6,6,-0.824396491,301,501,71,500,9.158516884,77645.90625,10.34407997,16.94235802,293.1985779,-0.002559687,-0.032419104,0
1051,6,6,-0.757513642,301,150,81,501,9.36817646,85.42611694,8.831760406,15.79316902,261.8699036,-0.004903913,-0.025795255,0
2188,6,6,-0.806451619,300,501,66,501,12.7364006,-20.28871727,4.582575798,9.365158081,345.9637451,0.001808084,0.027392259,0
1695,6,6,-0.512428284,50,501,66,501,14.3280592,-5134.839355,7.141428471,11.30993271,233.1300964,0.008448079,-0.0128,0
1973,6,6,-0.496200174,250,501,66,200,19.1627636,-12536.85254,5.830951691,9.365158081,345.9637451,-0.002531317,-0.022826882,0
1477,6,6,-0.520351291,301,300,66,501,13.05602741,16112.59473,8.426149368,12.74985123,225,-0.007422701,-0.077781744,0
1867,6,6,-0.750814319,200,501,66,501,6.791555882,39.21596146,8.062257767,9.631651878,135,0.013799586,0.141421363,0
1638,6,6,-0.749421477,50,501,1,501,13.05275631,-42.68379593,13.34166431,21.89988136,95.71059418,0.010426557,0.015290077,0
1556,5,6,-0.683615804,100,501,66,300,13.86514759,-1081.824097,16.18641472,27.47443199,157.3801422,-0.001454605,-0.00830223,0
1052,4,6,-0.37943849,301,50,81,50,13.2854948,-313.1748352,11.66190338,21.50217438,113.9624863,-0.007173915,0.006364231,0
1061,6,6,-0.355701685,150,150,81,501,16.08381081,-6533.023438,10.53565407,18.25505829,14.03624344,0.00193465,-0.006848065,0
1427,6,6,-0.74660635,250,500,66,501,5.849151611,425.2193298,11.22497177,19.68572998,206.5650482,0.008547445,0.007155417,0
2029,6,6,-0.770609319,301,501,66,501,8.068742752,61.97518539,10.58300495,18.9879818,305.5376892,0.005411083,0.018599622,0
2215,6,6,-0.694915235,50,501,66,501,7.071519375,2296.812744,10.34407997,19.79887581,180,-0.005330807,0,0
1518,6,6,-0.78828454,301,450,66,501,10.40792656,11.74335766,10.44030666,18.86838341,249.4439545,0.008394067,0.027192025,0
1863,6,6,-0.80641067,100,501,66,350,13.60237122,286.4982605,10.2469511,18.86838341,110.5560455,0.000668554,0.016417827,0
1253,6,6,-0.764192164,301,200,66,501,12.16568565,68.10474396,11.18033981,18.86838341,249.4439545,-0.011513987,-0.053870995,0
1063,6,6,-0.529058635,100,50,66,501,12.89069271,-6626.46582,7.615773201,14.1969471,71.56504822,0.001749399,-0.007589466,0
1189,6,6,-0.332547188,200,50,66,501,4.841680527,223.9406586,6.324555397,7.20912075,108.4349518,0.013748715,0.091073595,0
1115,4,6,-0.373529434,50,501,66,501,13.81772041,9312.03125,4.79583168,3.237688065,225,-0.011146454,-0.254558444,0
1859,6,6,-0.467999995,250,501,66,501,10.30352783,896.6359863,4.582575798,6.45483017,135,0.001569764,-0.127279222,0
1600,6,6,-0.735305905,301,501,66,501,6.211511135,4076.152344,9.219544411,16.94235802,156.8014069,-0.004877894,0.018292345,0
2135,6,6,-0.723608434,301,501,66,100,14.1682024,-962.0028076,10.63014603,18.25505829,14.03624344,-0.000644883,0.002282688,0
1796,6,6,-0.748764157,301,501,66,501,12.99741745,-45.0615654,11.3578167,18.74779129,45,0.006792988,0.014142135,0
1441,6,6,-0.358490556,301,50,81,501,13.95074177,-2276.704834,9.899495125,17.74467087,270,0,0,0
2478,6,6,-0.784357071,301,501,37,300,12.56762981,-194.1137238,10.63014603,18.25505829,165.9637604,0.015477203,0.022826882,0
1233,5,6,-0.457090914,100,100,66,501,14.45641613,673.0216675,11.40175438,18.86838341,249.4439545,-0.009285472,-0.024113683,0
1363,6,6,-0.622742474,50,150,66,501,7.297898293,649.9830322,14.21267033,25.71843338,48.36645889,-0.001452474,-0.00916364,0
2477,6,6,-0.74636513,150,501,81,501,14.28840637,-4935.211426,6.557438374,11.30993271,216.8699036,0.005068848,0.00512,0
1887,7,6,-0.697986603,50,501,81,501,4.525158882,371.8883057,9.84885788,13.67494583,189.462326,0.023008022,0.028436581,0
1816,6,6,-0.730800986,301,501,66,501,11.13158894,83704.04688,13.0766964,19.68572998,206.5650482,-0.005342153,-0.053665631,0
1001,6,6,-0.779777646,150,150,81,501,12.99532318,-297.715332,10.67707825,18.25505829,345.9637451,0.007738601,0.011413441,0
1774,6,6,-0.795259356,50,501,66,501,7.085737228,1464.385498,11.95826054,19.68572998,206.5650482,0.011752737,0.032199379,0
1696,6,6,-0.795315683,300,501,66,400,14.60193825,-36683.12891,7.745966911,14.1969471,251.5650482,0,0,0
1111,6,6,-0.688332021,200,200,81,500,10.36133289,11.20874214,10.39230442,18.86838341,69.44395447,-0.007948365,0.00872197,0
717,7,6,-0.625755787,250,300,66,501,13.13511944,9829.181641,11,18.9879818,215.537674,-0.004131435,-0.022998182,0
1615,6,6,-0.833599985,100,501,66,501,6.866432667,1720.579346,7,13.49573326,360,0,0,0
1098,6,6,-0.437072635,200,400,81,501,12.16517735,30972.08008,8.426149368,16.08989334,56.30993271,0.003930213,-0.015360928,0
2204,6,6,-0.800243616,301,501,66,501,4.992688179,593.5507202,7.874007702,13.67494583,9.462322235,0.001904112,0.070380539,0
470,6,6,-0.293986619,150,501,66,200,9.592042923,106.8598404,9.949873924,15.79316902,171.8699036,0.017277742,0.021948595,0
1289,5,6,-0.670928836,200,150,66,501,13.20412064,-1079.078735,9.591663361,17.74467087,180,0,0,0
1845,6,6,-0.774969161,301,501,66,501,13.38252354,-345.0849304,12,21.50217438,246.0375061,0.001434783,0.011723584,0
2010,6,6,-0.737338424,301,501,66,501,7.47531271,3439.464111,11.57583714,19.79887581,180,-0.005330807,0,0
1303,6,6,-0.740440845,50,150,66,501,14.37046337,-2572.209717,9.695360184,17.87400818,82.87498474,0.000933696,-0.023204036,0
1565,6,6,-0.672727287,100,400,66,50,15.2923584,-6466.658691,9.539392471,17.87400818,150.2551117,-0.004159193,-0.00488506,0
1382,6,6,-0.506248832,301,501,66,501,13.96610451,-1973.24292,7.141428471,11.52797318,168.6900635,-0.007293999,0.03801636,0
1975,6,6,-0.777118206,150,501,66,501,10.16242218,9.186947823,11.57583714,18.86838341,110.5560455,0.010622581,0.056949336,0
1651,4,6,-0.226425737,50,100,81,501,6.06318903,13385.62598,10.86278057,20.24305534,220.6012878,0.001741212,0.011637681,0
1370,6,6,-0.787186623,300,300,81,501,11.35522842,30.28310966,10.58300495,18.86838341,20.55604553,-0.005125581,-0.001026114,0
2243,7,6,-0.738492608,301,501,81,501,6.110744953,1334.275146,11.48912525,23.0354805,138.8140717,-0.001544917,0.019713514,0
2209,6,6,-0.814755857,301,501,66,501,13.08908463,-168.0929871,3.605551243,9.090276718,360,0,0,0
1934,6,6,-0.727878809,301,501,66,100,12.20069027,-472.2149048,3,5.111089706,243.4349518,0.006323961,-9.47E-18,0
966,4,4,-0.722689092,50,100,81,300,13.36349201,-3353.051758,13.52774906,23.74949455,360,-0.004907855,0,0
1131,6,4,-0.213237375,200,501,66,501,7.592292309,2430.241455,11.70469952,19.68572998,153.4349518,-0.003205292,0.010733127,0
1632,6,6,-0.528089881,100,501,66,501,13.55098057,-1301.364624,13.89244366,24.09484291,280.3048401,-0.006426611,0.004579467,0
1466,7,4,-0.27890119,250,50,66,501,12.61097813,-442.7631531,9.433980942,17.87400818,240.2551117,0.004159193,0.00488506,0
1374,6,6,-0.713411987,200,400,66,501,9.031592369,162.3223419,11.22497177,18.9879818,305.5376892,0.010017817,0.039964054,0
1274,6,6,-0.7973333,250,200,81,501,8.91880703,54.50444794,9.327379227,15.79316902,315,0.009978893,0.050911687,0
944,6,6,-0.559114635,150,100,81,501,7.673313618,144.7980652,31.93743896,47.37779236,96.3401947,-0.005331692,0.027580947,0
1305,6,6,-0.726220012,301,250,66,450,10.13217449,183.3964539,8,15.79316902,278.1300964,0.005474136,-0.02172232,0
1594,6,6,-0.755285978,150,501,37,501,8.683641434,2007.247192,9,16.23579216,164.0546112,0.008229441,-0.009952161,0
1342,6,6,-0.237886831,50,150,81,501,15.08842564,-10983.72363,6.244997978,11.30993271,90,0.006034343,0,0
1607,6,6,-0.827294707,301,501,66,500,7.398604393,1243.243896,6.855654716,10.14210606,63.43494797,0.003662787,0.050087921,0
2176,6,6,-0.788461566,100,501,66,400,11.16220665,27628.34375,4.242640495,6.842773438,180,0.006264207,0,0
1111,4,6,-0.143460736,300,50,81,100,12.48113918,93.36347961,10.53565407,18.86838341,249.4439545,-0.000668554,-0.016417827,0
1498,6,6,-0.520770609,301,100,66,501,5.352128506,6573.991699,11.3578167,20.24305534,167.4711914,0.005037077,0.000816679,0
1337,6,6,-0.7229231,200,501,66,501,9.114972115,66.31710052,8.831760406,15.79316902,8.130102158,-0.006272447,0.024890158,0
1895,6,6,-0.706307471,250,501,66,501,7.054095745,3713.951904,10.81665421,19.91116714,186.3401947,-0.005027577,-0.018638687,0
1949,6,6,-0.729870141,301,501,66,501,12.74127579,121.1025009,10.53565407,18.86838341,200.5560455,-0.010176878,-0.02103534,0
1210,6,6,-0.632003605,50,501,66,501,8.471894264,34.86105347,9.949873924,15.79316902,135,0.007127781,0.062225398,0
1382,6,6,-0.748681903,200,300,66,501,10.56686497,13196.9873,9.05538559,16.23579216,285.9454041,-0.008336317,-0.033588547,0
1979,6,6,-0.418475747,301,501,66,501,12.32490826,-13.44453621,5.656854153,9.365158081,284.0362549,-0.001808084,0.050219141,0
1626,6,6,-0.784434676,250,500,81,501,8.036993027,499.0251465,9.539392471,16.08989334,213.6900635,-0.003930213,0.015360928,0
1718,6,6,-0.847240031,100,501,66,200,14.2621069,-2308.062012,9.327379227,17.87400818,82.87498474,-0.001273222,0.024425302,0
1679,6,6,-0.775642991,200,501,66,501,10.50374794,44676.45703,10.67707825,19.68572998,206.5650482,0,0,0
1034,6,6,-0.798487425,200,501,81,501,7.094906807,1477.875,11.95826054,19.68572998,116.5650482,0.011752737,0.032199379,0
1279,4,6,-0.027720027,250,250,66,350,7.787109375,4320.355469,7,13.49573326,180,0,0,0
1435,5,6,-0.483103633,100,501,66,300,8.360666275,689.7503052,9.539392471,16.08989334,123.6900711,0.003930213,-0.015360928,0
1913,6,6,-0.545027435,100,501,66,501,18.12209129,-60943.125,8.485280991,15.020257,116.5650482,0.00230647,-0.033391949,0
1807,6,6,-0.74061662,150,501,81,501,14.38315105,-5425.661621,6.244997978,11.30993271,323.1300964,-0.002172363,-0.020479999,0
1510,6,6,-0.817391276,250,501,66,501,9.553070068,17266.50586,11.13552856,19.68572998,26.56505203,3.54E-19,-0.035777088,0
1287,6,6,-0.775700927,150,100,66,501,10.13003922,486.8863525,11.3578167,18.9879818,215.537674,-0.009250028,-0.005403944,0
1321,4,4,-0.285998434,200,100,66,150,14.25878143,-2300.400391,9.949873924,17.87400818,29.74488068,-0.004159193,-0.00488506,0
1837,5,6,-0.771412015,200,250,81,501,6.203660488,1586.70752,11.53256226,19.91116714,173.6598053,0.005027577,0.018638687,0
1279,7,6,-0.653481543,50,50,66,501,6.591105461,892.9754639,11.87434196,19.68572998,153.4349518,0.009615876,0.003577709,0
1349,4,6,-0.490983754,50,200,81,501,17.74962616,-17766.3125,6.557438374,9.090276718,270,0,-0.079999998,0
768,5,6,-0.675051212,100,501,66,200,16.97690392,-56030.33984,6.782330036,5.111089706,333.4349365,-0.017707091,-0.15741919,0
1396,7,6,-0.758847713,301,50,81,501,13.43171883,-1354.871094,10.48808861,17.74467087,180,0.011058626,0.039999999,0
723,6,6,-0.711664498,150,150,81,501,13.43350029,-2627.726807,11.91637516,20.67446327,122.0053864,0.007832751,0.02553523,0
1883,6,6,-0.509831667,301,501,66,501,10.05167294,450.187561,10.81665421,18.9879818,35.53767776,0.016416058,0.017971257,0
1436,6,6,-0.748809516,200,150,66,501,13.07044601,-91.16685486,12.60951996,21.80140877,36.86989594,0.002868673,0.02304,0
1676,6,6,-0.468723565,100,501,66,501,8.097815514,1306.392456,7.937253952,13.12884617,59.03624344,-0.006693507,0.031071508,0
1072,6,6,-0.721445203,301,100,81,501,13.52604103,-2657.598877,14.03566837,23.8365345,354.8055725,0.005118815,0.013832674,0
1005,6,6,-0.788323641,150,501,66,501,7.393331528,71.58312988,5.47722578,9.631651878,135,0.009199724,0.018856181,0
1556,7,6,-0.447258234,100,50,66,501,5.45727396,287.3576965,11.40175438,19.68572998,153.4349518,0.006410584,0.050087921,0
1988,6,6,-0.767563522,301,501,66,501,12.41693115,-85.82961273,4.690415859,9.090276718,270,0,0,0
1113,6,6,-0.780554712,200,501,66,501,17.60205841,-65128.39453,9.797959328,17.87400818,187.1250153,-0.00059417,-0.057399459,0
2355,6,6,-0.734095275,300,501,66,501,5.079618931,647.4576416,4.242640495,13.67494583,189.462326,0.000158676,0.025592923,0
804,5,6,-0.614450336,301,501,66,300,15.78275585,-30694.41602,7.483314991,14.36605644,141.3401947,-0.004966756,-0.003656751,0
1296,6,6,-0.767326713,100,100,37,350,8.964720726,57.06530762,8.660254478,15.79316902,98.13010406,0.004504757,0.027379174,0
1136,6,6,-0.723320127,301,450,66,501,15.23747063,-3405.260254,9.273618698,15.020257,333.4349365,-0.00922588,-0.033391949,0
1756,6,6,-0.523099303,150,501,66,300,14.36213112,-331.74823,11.91637516,21.80140877,323.1300964,-0.009015828,-0.00384,0
1987,6,6,-0.803990185,301,501,66,501,10.16139221,83045.875,12.48999596,19.91116714,353.6598206,-0.015958503,-0.053007133,0
1682,6,6,-0.792503357,50,501,66,501,6.142644405,66303.97656,15.42724895,26.61996269,208.6104584,-0.008330216,0.010492046,0
1658,6,6,-0.749782801,100,501,66,450,13.71576214,-611.9049683,10.09950447,18.25505829,75.96375275,0,0,0
2138,6,6,-0.780442774,250,350,66,501,4.620340347,830.2590332,9.84885788,16.94235802,293.1985779,0.010383635,0.045096967,0
1012,4,6,-0.409768224,301,501,66,501,6.638761997,6248.891602,10.48808861,16.94235802,113.1985931,0.003863678,-0.014488986,0
1225,6,6,-0.761180699,250,501,66,501,14.97525978,-325.6660767,11.66190338,18.74779129,315,-0.021737561,-0.037712362,0
957,6,6,-0.380892247,301,200,66,501,12.88326931,-782.9053955,9.643651009,17.74467087,270,0,0,0
1291,6,6,-0.756270587,301,50,66,501,7.476500034,77.79117584,5.567764282,9.631651878,225,0.007666436,0.02828427,0
1563,6,6,-0.573166072,300,150,66,501,9.922652245,166716.3906,9.643651009,16.94235802,293.1985779,0.010673411,0.001992235,0
1242,6,6,-0.74604398,301,501,71,501,6.440258503,5123.821289,10.19803905,16.94235802,66.80140686,0.005602333,0.02100903,0
1568,6,6,-0.802321494,300,501,66,501,14.65443134,-236.2862701,9.84885788,18.74779129,225,0.001358598,-0.004714045,0
2015,6,6,-0.693541586,300,501,66,350,11.92146683,53.34753799,11.53256226,18.86838341,249.4439545,0.00883977,-0.011800313,0
1366,6,6,-0.70740515,301,501,81,501,8.197978973,26.50820541,9.110433578,15.79316902,8.130102158,0.003706446,0.030547014,0
1226,6,6,-0.759189785,250,501,66,501,12.70076656,-778.6096802,3.605551243,5.111089706,243.4349518,-0.003794377,0.114486679,0
1352,6,6,-0.47474274,50,50,66,501,5.572128773,1662.115845,14.24780655,26.32494736,75.96375275,0.001355351,0.009130753,0
1952,6,6,-0.770672023,301,501,66,501,4.976381302,4514.858398,12.72792244,20.24305534,282.5288086,0.003358051,0.006329265,1
917,2,6,-0.236620501,150,50,81,501,8.707465172,44.12121201,7.937253952,15.79316902,225,0.001425556,0.039597981,1
880,1,4,0.593314767,150,100,81,501,11.9592123,-178.2173462,1.414213538,2.290610075,360,0.006384671,0,1
847,6,6,-0.723470867,100,100,66,50,14.15427399,-586.8151245,17.60681725,31.01983452,176.1859283,-0.003992503,0.010548855,1
781,7,6,-0.28853178,150,50,66,501,15.18977356,-15216.68652,11.13552856,20.67446327,212.0053864,-0.002650179,-0.008384703,1
790,2,4,-0.138804466,100,50,66,501,14.09953403,-87.42864227,9.05538559,15.64224625,180,-0.00571492,0,1
873,6,6,-0.707974136,300,50,66,501,13.83767033,-12207.79883,20.51828384,33.07027817,227.4895477,-0.001719707,-0.00534089,1
806,2,4,-0.055555537,300,50,66,501,6.19976759,15344.5498,11.13552856,20.24305534,192.5288086,-0.003358051,-0.006329265,1
779,6,6,-0.467860043,100,200,66,501,13.63821983,-750.5264893,16.12451553,27.54367065,94.39870453,0.004120027,0.013209844,1
754,6,4,-0.255371213,50,150,66,501,7.87671566,19.22461128,9.165151596,15.79316902,171.8699036,0.017676897,0.020364676,1
692,4,6,-0.235655174,50,200,66,501,12.19856453,3852.802979,10.67707825,18.9879818,144.462326,-0.002851787,-0.02739674,1
575,6,6,-0.204573542,50,50,66,450,13.75066853,-543.0596313,25.07987213,40.31554031,188.1300964,-0.008483176,0.007467048,1
560,6,6,-0.391158372,50,100,66,300,13.99384499,-1520.220093,20.420578,33.65300369,327.2647705,-0.000599685,0.011175223,1
579,6,6,-0.515960515,50,100,66,501,9.058937073,25446.55469,13.19090557,23.0354805,138.8140717,0.001544917,-0.019713514,1
615,5,6,-0.71378094,50,150,66,501,14.19694138,-5989.056152,25.72936058,39.50971222,165.9637604,0.006051112,0.007304602,1
495,4,6,-0.132732749,50,50,66,501,7.549316406,1445.471802,4.898979664,10.14210606,243.4349518,0.002441858,-0.014310835,1
966,6,6,-0.43320027,301,100,66,501,9.223107338,73.89039612,8.246211052,15.79316902,315,0.005702225,0.022627417,1
1294,6,6,-0.704993129,301,50,66,501,13.84169292,-93.94937134,12.36931705,21.89988136,264.2893982,5.06E-05,0.015762966,1
1041,6,6,-0.553667784,301,200,66,300,10.32933807,64.31681824,19.10497284,31.46172714,11.30993271,0.003590085,0.011465251,1
1053,4,4,-0.207938388,150,50,66,501,13.71074867,-172.9486084,11.66190338,21.80140877,216.8699036,0,0,1
856,6,6,-0.417757004,250,300,66,501,17.88266945,-2589.04248,13.85640621,25.0884304,250.0168915,0.003435438,0.003791602,1
806,6,6,-0.69996202,50,150,66,501,6.991017342,589.3135376,19.57038498,32.05064392,63.43494797,-0.010131983,-0.00408881,1
1035,6,6,-0.437991381,250,200,66,501,15.47098351,-990.5411987,16.76305389,28.08734894,257.0053711,-0.004876113,-0.010678722,1
1550,5,6,-0.798733294,301,100,66,501,13.78145981,-52.06998444,15.36229134,28.22051239,153.4349518,0,0,1
1230,6,6,-0.575516701,50,200,66,100,14.21437263,-819.0056152,22.51666069,37.19655991,341.5650635,0.000485218,-0.001264911,1
1051,6,6,-0.441410452,50,100,66,150,5.64466095,8807.9375,12.20655537,20.24305534,77.47119141,0.005534566,0.033892196,1
1344,6,6,-0.658505142,301,150,66,450,13.56791496,-51.37767792,8.246211052,15.64224625,270,0.00571492,0,1
1132,6,6,-0.748763621,301,250,66,250,14.01274586,-2065.101318,14.28285694,24.09484291,259.6951599,-0.005141289,0.000801407,1
858,6,6,-0.651527226,301,100,66,501,15.48704529,-9020.304688,14.17744732,24.09484291,153.4349518,-0.010711019,-0.040070336,1
1513,6,6,-0.717105269,100,300,66,501,5.527897358,284.1572876,16.88194275,25.94852829,189.462326,0.018234633,0.053674046,1
935,4,6,-0.321643054,301,100,66,150,14.47799015,-198.0664063,11.31370831,18.74779129,225,-0.008151585,-0.00942809,1
905,6,6,-0.736033976,301,150,66,250,7.835646152,15984.32422,15.2315464,26.32494736,255.9637604,-0.007318894,-0.018261505,1
1564,6,6,-0.440562516,301,200,66,501,5.439898014,3139.262695,24.67792511,39.00533676,290.2248535,0.005182413,0.01797186,1
1699,6,6,-0.799389422,50,100,81,501,17.21333504,-24561.61328,9.219544411,15.020257,296.5650635,-0.010379114,-0.02862167,1
1431,5,6,-0.459373116,150,100,81,501,7.427872658,2061.782471,11.13552856,19.68572998,153.4349518,-0.004273722,-0.021466253,1
1032,6,6,-0.410866261,50,50,81,501,12.67438126,-138.9320374,7,12.1561451,248.1985931,0.009277862,-0.016392415,1
1147,6,6,-0.809304118,150,50,81,501,6.015560627,311.822876,6.855654716,10.14210606,153.4349518,0.010988361,0.078709595,1
1152,6,6,-0.750683904,150,50,81,501,5.868594646,1047.323486,13.71130943,23.0354805,228.8140717,-0.003398817,-0.004795179,1
1203,6,6,-0.749803305,50,50,81,501,15.96630573,-22821.19336,11.66190338,20.7804184,161.5650482,0.004184378,-0.013492385,1
1242,2,4,-0.16369316,301,100,81,501,13.61234951,-2167.843994,12.48999596,20.7804184,251.5650482,-0.004184378,0.013492385,1
1298,6,6,-0.743302166,250,100,81,501,6.315311909,1580.761597,16.79285622,29.3110199,274.0856018,-0.000129234,0.011746721,1
1368,5,6,-0.447558403,100,50,81,501,13.4824543,-1244.488892,20.71231461,33.50925064,154.9831085,0.005842392,0.004109794,1
1329,7,6,-0.287455976,100,50,81,501,6.119754791,10251.34375,22.22611046,35.92073059,186.3401947,0.000373069,-0.000969643,1
1208,5,6,-0.667186022,50,50,81,501,13.75616074,-970.1176147,15.62049961,27.47443199,180,0.004469606,0,1
1302,7,6,-0.48912853,300,100,81,501,7.696894169,3433.54541,18.76166344,32.31153488,251.5650482,0.005408987,-0.014167004,1
1240,7,4,-0.622276008,301,50,81,501,7.475732327,547.6583862,14.83239651,25.64100647,180,-0.009378653,0,1
1212,6,6,-0.528038919,301,200,81,501,7.388768673,48.61298752,2.449489832,6.45483017,135,0,0,1
1259,6,6,-0.459995955,300,100,81,501,5.488481522,3295.544922,24.35159111,39.00533676,110.2248611,-0.000824059,0.002168187,1
1157,6,6,-0.720226824,50,200,81,501,5.486965656,4543.27832,16.94107437,29.61852455,230.7105865,0.003174389,0.01401622,1
