dem_elevation,lulc,ndvi,ndwi,rivers,roads,geology,faults,twi,spi,tri,slope,aspect,profile,plan,Landslide
110,6,6,-0.562119067,6,50,29,501,8.548000336,412.5147705,9.327379227,15.79316902,8.130102158,-0.005303069,-0.024211336,1
307,6,4,-0.592625916,1,501,29,501,7.169874191,748.616333,23,37.19655991,288.4349365,0.000485218,-0.001264911,1
167,5,1,-0.612944961,4,500,22,500,7.398966312,410.5346069,15.26433754,26.61996269,61.38954163,-0.000320393,0.013664061,1
157,5,1,-0.72620219,3,500,22,200,8.025686264,244.6817017,10,15.79316902,135,-0.002851113,0.011313708,1
35,6,6,-0.570261419,5,50,3,501,8.865406036,226.64534,5.47722578,10.14210606,26.56505203,0,0,1
191,7,1,-0.720769823,3,500,29,501,9.356405258,2407.123779,14.35270023,24.51631355,74.74488068,-0.003596731,-0.017595133,1
66,6,1,-0.64645493,5,200,3,501,7.775115013,323.7639771,11.04536057,20.24305534,12.52880764,-0.005596752,0.001020849,1
79,7,6,-0.644722521,5,50,3,501,7.577186108,12.5,3.464101553,4.573921204,270,0.012678096,0,1
49,3,4,-0.513392866,6,100,3,501,9.170362473,76.86483765,2.645751238,5.111089706,153.4349518,0.001264792,-0.085865013,1
43,2,4,-0.538625121,3,50,3,500,8.564226151,41.92627716,2.828427076,5.111089706,333.4349365,-0.002529584,-0.042932507,1
32,7,4,-0.71132201,4,50,3,500,7.119040489,19.76423454,4.472136021,7.20912075,108.4349518,0.006249416,0.050596442,1
219,5,1,-0.736326993,3,500,24,501,7.044837475,618.4204712,22.67156792,36.28992844,119.3577499,0.001521594,0.004758751,1
39,3,4,-0.636508822,2,50,3,500,7.465614319,13.97542572,3.31662488,5.111089706,63.43494797,0.011383129,0.085865013,1
578,5,1,-0.633765399,4,200,11,501,7.651375771,175.0143585,9.539392471,16.08989334,236.3099365,0.003930213,-0.015360928,1
43,2,4,-0.183557749,3,50,3,501,7.978685856,60.69633865,4.358899117,8.206727028,56.30993271,-0.007160064,0.006827079,1
159,5,6,-0.748557687,3,500,24,501,6.616319656,503.3072815,25.13961029,39.37680054,133.0250702,-0.002317044,-0.001685537,1
51,3,6,-0.346405208,5,50,3,501,9.096775055,357.0585022,6,11.30993271,323.1300964,-0.011344564,-0.035840001,1
80,5,1,-0.782178223,3,200,22,501,7.318609238,263.0134583,12.84523296,22.66601372,106.6992416,0.000415214,0.014059835,1
165,5,1,-0.669491529,3,501,22,501,7.716265678,258.5735168,11,18.74779129,225,-0.001358598,0.004714045,1
97,5,1,-0.735911965,3,500,24,501,6.772467136,27.95084953,6.324555397,10.14210606,63.43494797,0.007325574,0.02862167,1
81,5,1,-0.743562222,6,200,24,501,7.271546364,1024.406982,26.01922417,40.1577034,84.55966949,-0.007954917,-0.001636256,1
61,5,6,-0.742152452,5,100,24,501,9.013204575,328.4315491,7.280109882,11.30993271,126.8698959,-0.009896322,-0.04352,1
40,7,4,-0.384665996,3,50,3,501,7.119040489,19.76423454,3.605551243,7.20912075,251.5650482,0.007186828,0.043006975,1
46,2,4,-0.445169717,6,100,24,501,12.10343361,7219.62207,6.708203793,11.30993271,53.13010406,-0.006999837,-0.058880001,1
41,5,1,-0.665299416,4,200,22,501,8.101952553,132.0362854,5.656854153,11.30993271,233.1300964,-0.000724121,-0.02816,1
35,3,6,-0.560655713,6,50,22,501,9.046984673,135.8862152,3.872983456,7.20912075,18.43494797,-0.005312003,-0.058185909,1
379,6,1,-0.741617382,6,501,29,501,14.14633179,11136.88965,3.872983456,5.111089706,296.5650635,-0.008853545,-0.114486679,1
37,3,1,-0.675209045,3,50,22,501,7.660434246,247.9289093,10.53565407,18.86838341,200.5560455,-0.002451365,-0.010261142,1
49,5,6,-0.623033881,2,100,3,500,7.389461517,303.0457153,13.82027531,23.39650154,33.69006729,-0.005708763,0.002275693,1
31,6,6,-0.653862774,4,100,3,501,8.546936035,74.17366791,4.358899117,6.842773438,360,0.006264207,0,1
20,3,1,-0.628395677,6,200,3,100,8.974360466,126.3674316,4.123105526,7.20912075,341.5650635,-0.009061653,-0.027828043,1
18,3,6,-0.647186756,4,50,3,200,8.400136948,142.3256836,5.567764282,10.14210606,63.43494797,-0.003662787,0.021466253,1
109,5,1,-0.693629205,3,50,22,501,8.74831295,504.0042725,9.797959328,15.79316902,171.8699036,-0.006500537,-0.019459579,1
49,5,1,-0.794498384,4,200,3,100,7.31202364,232.5215607,12.32882786,21.50217438,113.9624863,-0.005260871,0.00033496,1
29,6,6,-0.661768496,6,50,3,200,7.465614319,13.97542572,2.828427076,5.111089706,63.43494797,0.002529584,0.042932507,1
407,6,6,-0.607945621,4,501,29,500,7.419508457,643.2630005,19.41648865,31.83891678,75.06858063,-0.01151133,-0.021297261,1
112,3,4,-0.432293445,4,50,22,501,7.230612278,17.67766953,4.472136021,6.45483017,135,0.006279057,0.056568541,1
32,6,6,-0.648783982,6,200,3,500,8.183390617,389.6100464,9.797959328,18.25505829,345.9637451,-0.012252785,-0.034240324,1
48,5,6,-0.666160166,4,200,3,500,7.404368877,76.24206543,6.708203793,12.1561451,158.1985931,0.007216115,-0.006147156,1
62,3,6,-0.648890972,6,50,29,501,8.201898575,93.38544464,5.099019527,9.090276718,360,0,0,1
120,6,1,-0.748757601,3,200,29,501,7.805886745,78.5603714,5.656854153,10.14210606,63.43494797,-0.002441858,0.014310835,1
17,1,6,-0.498786867,4,50,3,50,7.451546669,68.90102386,5.567764282,11.30993271,306.8699036,-0.007965332,0.01024,1
19,1,1,-0.615291774,4,50,3,100,7.66590023,61.46822357,4.242640495,9.631651878,45,0.006133149,0.037712362,1
62,5,6,-0.601780832,4,100,3,501,6.875794411,164.2651367,12.60951996,22.3830986,150.9453888,0.000548929,-0.001686006,1
112,5,1,-0.539240539,4,200,29,501,6.587774277,290.46521,19.57038498,32.31153488,124.6951523,0.008183025,0.019044502,1
34,1,6,-0.505829036,3,100,3,200,7.71770525,233.7707977,9.591663361,17.87400818,7.125016212,-0.000254644,0.020761507,1
26,7,1,-0.632980406,6,50,3,500,9.118792534,496.4093933,7.745966911,13.12884617,59.03624344,-0.005911149,-0.027439773,1
401,7,1,-0.542775989,3,501,29,501,8.201116562,892.3007202,15.03329659,26.32494736,165.9637604,0.007861034,-0.009130753,1
37,2,6,-0.468826413,5,50,3,500,8.27033329,25,2.449489832,4.573921204,270,0,0,1
659,6,1,-0.771198809,1,200,29,501,8.053918839,327.1943359,9.84885788,17.87400818,7.125016212,8.49E-05,0.019540241,1
643,6,1,-0.796726942,1,200,29,501,7.007451534,410.1148682,19.10497284,31.35235786,113.1985931,0.006013244,0.005161701,1
48,3,1,-0.653912604,6,50,3,500,7.78621769,154.0605011,7.07106781,14.1969471,161.5650482,0,0,1
537,5,1,-0.781336606,1,200,29,500,6.623636246,175.8253784,14.52583885,25.79549217,114.4439545,0.005550921,0.01074754,1
471,7,6,-0.620923042,1,200,29,500,7.774282455,140.8152466,7.937253952,13.67494583,80.53768158,0.010631293,0.031280238,1
92,5,1,-0.742116332,5,100,22,501,7.161335468,107.2140808,10.19803905,16.08989334,123.6900711,0.005240285,0.023894778,1
53,3,6,-0.618202627,6,200,3,100,8.036249161,123.6399536,5.744562626,11.30993271,126.8698959,0.002172363,0.020479999,1
49,6,1,-0.64169383,5,100,3,200,7.577186108,49.99999619,4.242640495,9.090276718,360,0,0,1
41,3,1,-0.678153694,6,100,3,100,7.605765343,109.3303452,6.928203106,13.12884617,149.0362396,0.008519009,0.015333991,1
42,3,4,-0.49756518,3,50,3,200,7.98101902,173.1546478,7.549834251,13.67494583,350.5376892,0.00079338,-0.02985841,1
39,6,1,-0.640546858,4,200,3,500,7.419415951,106.7557831,8.124038696,14.1969471,341.5650635,0,0,1
41,6,6,-0.635960042,3,200,3,500,8.377677917,180.9141388,6.480740547,11.52797318,11.30993271,-0.007178222,-0.02534424,1
44,5,1,-0.623426378,2,50,3,500,7.119040489,19.76423454,3.872983456,7.20912075,161.5650482,0.005312003,0.058185909,1
57,5,1,-0.642026246,6,100,27,501,7.577186108,12.5,3.162277699,4.573921204,180,0,0.159999996,1
38,3,1,-0.639688432,4,200,3,200,7.887069225,76.68369293,6.082762718,9.631651878,45,0.004599862,0.047140453,1
39,7,4,-0.530497849,6,100,3,100,7.119040489,19.76423454,3.464101553,7.20912075,108.4349518,0.006249416,0.050596442,1
83,5,1,-0.686486483,3,200,3,50,7.040067196,31.04783058,5.099019527,9.365158081,345.9637451,-0.000361617,0.041088387,1
61,7,1,-0.67286247,3,100,27,50,8.243405342,322.4490662,9.643651009,16.23579216,105.9453964,-0.005236917,-0.001658694,1
37,1,2,0.0335306,5,100,27,500,9.593326569,234.6651611,3.464101553,7.20912075,251.5650482,-0.006249416,-0.050596442,1
45,5,6,-0.701923072,2,50,27,50,8.216478348,213.2032013,6.63324976,13.49573326,90,0,0,1
42,6,6,-0.667194903,2,100,27,50,7.634689808,66.19934845,6,10.14210606,63.43494797,-0.002441858,0.014310835,1
43,5,6,-0.698893428,4,200,27,200,8.675798416,9.375,1.732050776,2.290610075,270,-0.006384671,0,1
49,3,6,-0.703557312,3,100,15,200,7.982651234,18.75,2.23606801,4.573921204,270,0,0,1
40,6,4,-0.631944478,3,50,15,501,8.679956436,235.351593,6.244997978,11.30993271,323.1300964,-0.002172363,-0.020479999,1
144,5,1,-0.794986069,4,100,27,501,7.337420464,713.0487061,20.51828384,34.26173019,86.63353729,0.003507105,0.009670909,1
38,7,4,-0.541540325,5,50,15,200,7.92375946,35.35533905,3,6.45483017,315,0.001569764,-0.014142135,1
75,6,6,-0.568694174,2,200,15,501,7.11973238,268.9796143,14.38749504,25.00792885,59.03624344,-0.005253822,0.015132228,1
28,2,4,-0.306638598,3,50,15,200,10.80087185,157.0033722,2.828427076,3.237688065,45,-0.009554104,-0.056568541,1
115,6,1,-0.728754938,3,500,15,500,7.39233923,88.31837463,6.928203106,13.12884617,30.96375656,0.003303289,0.039545555,1
78,6,1,-0.693365693,2,200,15,501,8.032696724,492.8056641,12.24744892,21.80140877,90,0,0,1
148,5,1,-0.739085793,6,50,22,501,7.437369347,176.6208344,8.888194084,17.87400818,60.25511932,0.004159193,0.00488506,1
61,6,1,-0.690607727,2,200,16,100,8.059789658,293.677063,9.219544411,16.94235802,23.19859123,0.004588118,0.024812387,1
54,6,1,-0.557065189,2,200,15,501,7.348910332,129.3345642,9.539392471,16.08989334,326.3099365,0.009170499,0.008533849,1
43,6,6,-0.480219126,2,200,15,501,8.207161903,152.5522461,6.324555397,11.52797318,281.3099365,0.006020444,0.031378582,1
410,6,1,-0.679662824,3,200,15,501,7.281648636,167.4296112,11.70469952,18.74779129,45,-0.004075793,0.014142135,1
129,6,1,-0.743837357,3,200,22,501,7.719615936,461.2290344,14,24.34905052,45,-0.002419789,0.007071068,1
65,5,1,-0.652782381,2,200,15,501,10.66224575,2460.237061,8.185352325,13.49573326,180,0,-0.053333335,1
66,5,6,-0.489702523,2,200,15,500,9.391399384,1016.316284,8.831760406,16.23579216,164.0546112,-0.003847531,-0.051004827,1
32,3,6,-0.669273734,3,50,15,200,6.884038925,24.99999809,5.656854153,9.090276718,180,0.012323752,0.079999998,1
493,7,6,-0.620134234,1,200,15,100,7.817893028,99.38658905,5.656854153,11.30993271,216.8699036,0.000724121,0.02816,1
46,6,6,-0.642835021,1,500,16,100,7.813940525,98.99456024,6.324555397,11.30993271,53.13010406,-0.003620606,-0.0128,1
121,5,1,-0.696493328,6,50,22,501,6.377984524,215.7142944,17.91647339,31.18693161,82.40535736,0.004076933,0.020961512,1
171,5,6,-0.745117664,2,500,22,500,8.08952713,354.7036743,10.63014603,18.25505829,104.0362473,-0.000644883,0.002282688,1
60,1,1,-0.620795131,3,100,16,50,8.27033329,6.25,3.605551243,2.290610075,270,0.006384671,0.319999993,1
532,6,1,-0.774209261,3,100,36,50,7.166827202,557.6810303,19.69771576,33.26683044,232.4314117,0.001446355,0.005983778,1
33,3,6,-0.535972238,2,200,27,500,8.595993042,34.62360764,2.828427076,4.573921204,270,0,0,1
101,3,6,-0.455513299,3,200,22,200,8.219791412,59.41962051,4.123105526,7.20912075,341.5650635,-0.007186828,-0.043006975,1
60,3,4,-0.382779211,3,50,29,500,12.15858746,610.3195801,2.828427076,3.237688065,225,-0.006369403,-0.113137081,1
530,7,4,-0.729880691,1,100,36,501,8.212508202,642.9743042,12.84523296,22.66601372,196.6992493,-0.00964219,-0.016590606,1
36,3,6,-0.637592137,3,200,37,501,7.636077404,26.51650429,3,6.45483017,225,0.001569764,-0.014142135,1
71,5,1,-0.721082389,4,100,29,501,6.813471317,94.64254761,10.14889145,17.87400818,240.2551117,0.001782511,0.013433916,1
586,7,1,-0.622541845,2,200,36,501,8.751145363,525.6507568,9.165151596,16.08989334,236.3099365,-0.007860427,-0.013654158,1
51,2,2,-0.173511267,2,500,6,501,6.758471966,35.83112335,7.280109882,11.52797318,11.30993271,0.008220222,0.082670495,1
471,7,1,-0.632580578,6,100,36,501,8.16327095,544.6975708,11.31370831,21.50217438,156.0375061,-0.005260871,0.00033496,1
60,5,1,-0.640189707,4,200,36,501,8.534750938,2124.983398,19.0525589,32.87134552,158.1985931,-0.003268823,-0.001366035,1
563,7,6,-0.75,2,500,36,501,8.272089005,513.4007568,11.31370831,19.91116714,186.3401947,-0.004735653,-0.01960833,1
50,5,6,-0.602298856,1,200,26,501,7.536139965,254.9428406,11.3578167,20.24305534,167.4711914,0.005037077,0.000816679,1
210,7,6,-0.659371078,5,501,22,501,7.254087925,113.109848,9.219544411,15.79316902,188.1300964,0.006101381,0.021043498,1
36,6,1,-0.691530466,3,200,37,501,7.465614319,13.97542572,3.605551243,5.111089706,63.43494797,-0.001264792,0.085865013,1
29,3,4,-0.408888906,3,50,37,501,8.27033329,25,2.23606801,4.573921204,270,0,0,1
29,3,4,-0.408888906,3,50,37,501,8.27033329,25,2.23606801,4.573921204,270,0,0,1
597,5,1,-0.732940555,1,100,36,501,7.69869566,921.0040283,19.92485809,32.87134552,158.1985931,0.004576352,-0.002049052,1
92,3,4,-0.496005327,5,50,38,500,8.329224586,53.03300858,3.31662488,6.45483017,135,-0.001569764,0.014142135,1
481,6,1,-0.752029836,2,50,36,501,6.967246056,465.2722778,20.2977829,33.50925064,25.01689339,0.003709885,0.009665954,1
229,7,1,-0.369823307,2,50,36,501,9.176210403,2102.986084,14.76482296,25.00792885,210.9637604,-0.007425402,-0.033492666,1
26,2,4,-0.370853513,4,50,37,500,7.92375946,8.838834763,2.449489832,3.237688065,135,0.009554104,0.056568541,1
300,6,6,-0.749140084,3,200,36,501,9.419216156,1577.333374,11.22497177,19.68572998,333.4349365,-0.002136861,-0.02862167,1
17,3,4,-0.481626928,3,200,37,501,10.13933372,81.0226593,2.449489832,3.237688065,45,-0.009554104,-0.056568541,1
284,5,6,-0.753266692,3,100,36,501,7.871560574,444.6324768,12.20655537,22.3830986,209.0546112,0.003985699,0.018839281,1
19,3,6,-0.546897531,4,100,37,501,7.982651234,18.75,2.23606801,4.573921204,270,0,0,1
24,3,6,-0.547619045,2,50,37,501,7.92375946,8.838834763,2,3.237688065,45,0.006369403,0.113137081,1
19,3,4,-0.562173784,6,50,37,501,7.982651234,75,4.898979664,9.090276718,270,0,0,1
77,3,1,-0.593299866,5,50,36,501,6.941853523,87.74140167,9.110433578,16.23579216,195.9453888,0.006091923,0.042296685,1
72,7,6,-0.532433808,4,50,36,501,10.79763126,1956.192261,6.480740547,11.30993271,143.1300964,-0.000724121,-0.02816,1
100,6,6,-0.71274364,3,500,36,500,8.32109642,269.5940552,8.485280991,14.36605644,38.65980911,-0.00212861,-0.015845923,1
122,5,6,-0.73090446,3,200,38,200,8.043257713,577.7242432,13.74772739,23.30701447,201.8014069,0.000854761,-0.002561315,1
74,2,6,-0.377141386,3,50,36,500,7.230612278,17.67766953,5.099019527,6.45483017,45,0.009418585,0.141421363,1
96,6,6,-0.618469,4,50,36,501,6.793082714,206.8646698,13.6747942,25.71843338,318.3664551,0.002614453,0.005864729,1
84,5,1,-0.741694927,6,100,36,500,7.20276165,260.0309448,13.11487675,23.74949455,90,-0.004907855,0,1
133,5,1,-0.707455873,4,100,38,200,7.305381298,23.81259918,4.242640495,7.20912075,341.5650635,-0.006874357,0.055656087,1
54,7,1,-0.699077368,5,100,36,501,9.146953583,375.4320068,6.403124332,11.30993271,180,-0.006034343,0,1
242,5,1,-0.787783027,2,200,36,501,6.38851738,169.4485626,15.7480154,28.08734894,167.0053864,0.003431796,0.014620079,1
104,5,1,-0.789092779,2,100,27,501,7.208527088,218.3055725,12.36931705,21.89988136,174.2894135,5.06E-05,0.015762966,1
217,6,1,-0.697691202,2,500,36,501,7.658223629,586.2601318,16.27882004,27.74965858,351.2538452,0.005666852,-0.003375142,1
121,5,1,-0.68928045,6,50,36,501,8.388887405,633.3005371,11.66190338,20.7804184,71.56504822,-0.005230473,-0.016865481,1
112,3,6,-0.669765711,1,50,36,501,7.051802158,341.8617249,15.58845711,28.54879189,53.97262573,0.002837175,0.004069512,1
194,6,6,-0.647013485,1,50,36,501,6.991404057,154.8239746,11.61894989,20.67446327,57.99461746,0.001472322,0.012195931,1
111,6,1,-0.709909379,3,200,36,500,7.02230978,93.29828644,9.380831718,16.08989334,33.69006729,-0.002620142,0.010240619,1
51,3,1,-0.601162791,2,50,36,501,7.893071651,278.5805359,10.04987526,17.87400818,172.8749847,8.49E-05,0.019540241,1
28,3,6,-0.612128139,4,500,11,501,7.465614319,13.97542572,2.645751238,5.111089706,296.5650635,-0.001264792,0.085865013,1
13,3,1,-0.692462265,4,100,27,500,7.577186108,12.5,3.162277699,4.573921204,180,0,0.159999996,1
42,3,4,-0.357879251,1,50,11,501,11.9592123,0,1,0,0,0,0,1
73,5,1,-0.72747165,5,500,15,501,11.96590233,6543.628418,7.280109882,11.52797318,101.3099289,-0.007757111,-0.022327067,1
108,5,1,-0.776652932,3,200,36,500,7.462769508,289.8630981,12.48999596,22.19160652,191.3099365,0,0,1
47,5,1,-0.75223279,3,100,27,501,7.272718906,147.5032806,10.09950447,17.74467087,270,0,0.039999999,1
78,5,1,-0.722195685,2,100,27,200,10.12306118,996.4363403,6.480740547,11.30993271,90,-0.006034343,-0.064000003,1
58,3,4,-0.514030218,3,50,27,501,7.465614319,13.97542572,3,5.111089706,296.5650635,-0.001264792,0.085865013,1
159,7,1,-0.701334834,3,50,36,500,6.42795229,200.0301361,18.30300522,29.61852455,129.2894135,0.013249173,0.032072902,1
76,5,1,-0.769997597,2,200,27,50,7.622897625,395.8108521,13.52774906,23.74949455,90,-0.004907855,0,1
173,5,1,-0.777405858,1,500,27,500,8.829785347,2110.592041,17.20465088,29.06082916,149.7435608,-0.004672993,-0.021959975,1
44,5,1,-0.745578647,2,200,27,50,9.423038483,178.1296387,4.242640495,6.842773438,90,-0.006264207,0,1
62,5,1,-0.759502113,1,100,27,501,9.134230614,148.2743225,4.472136021,7.20912075,161.5650482,-0.006249416,-0.050596442,1
27,6,1,-0.617867649,6,50,16,200,7.465614319,13.97542572,2.828427076,5.111089706,116.5650482,0.005059169,0.014310835,1
26,2,4,-0.368959635,3,100,27,501,8.61690712,70.7106781,2.449489832,6.45483017,135,0,0,1
36,3,2,-0.3382276,3,50,27,501,8.963479996,12.5,1.732050776,2.290610075,270,-0.006384671,0,1
23,3,4,-0.638970017,1,100,37,501,7.465614319,13.97542572,3.31662488,5.111089706,63.43494797,0.011383129,0.085865013,1
39,6,1,-0.686247885,2,200,16,500,6.928818226,60.46016312,7.549834251,13.67494583,350.5376892,0.001110732,0.021327436,1
51,5,6,-0.723706663,2,200,16,500,6.425893307,39.5284729,7.937253952,14.1969471,251.5650482,0.012537357,0.046801709,1
36,6,6,-0.4906542,5,200,27,501,7.843361378,367.0211792,11.87434196,20.7804184,71.56504822,-0.013860753,-0.022768399,1
21,7,6,-0.435557842,2,50,37,501,8.27033329,6.25,1.414213538,2.290610075,90,0.006384671,0,1
40,3,6,-0.684544384,1,200,26,501,8.204771042,29.26691628,3.162277699,5.111089706,116.5650482,-0.002529584,-0.042932507,1
19,6,6,-0.314629257,4,50,27,500,7.864868164,37.5,3.872983456,6.842773438,360,-0.006264207,0,1
57,2,4,-0.36383602,1,50,7,500,9.912799835,161.4968719,4.242640495,5.111089706,206.5650482,-0.002529584,-0.042932507,1
12,1,0,0.183172628,4,50,2,501,9.154284477,75.63894653,2.449489832,5.111089706,116.5650482,2.09E-19,-0.071554177,1
67,6,6,-0.707929254,3,200,23,500,7.139032841,227.8457642,13.19090557,23.0354805,41.18592453,0.00092695,0.012254346,1
24,3,6,-0.606465161,3,50,2,501,8.32660675,343.8131409,8.306623459,16.08989334,213.6900635,-0.001310071,0.00512031,1
16,3,6,-0.529001117,1,200,16,500,11.9592123,0,1,0,0,0,0,1
49,5,1,-0.764803112,3,100,16,501,7.503568649,377.4172974,13.45362377,24.51631355,217.8749847,0.005988372,0.010632642,1
5,1,2,-0.248799786,4,200,23,501,8.675798416,9.375,1.414213538,2.290610075,360,-0.006384671,0,1
60,6,6,-0.66464293,6,100,7,501,7.230612278,70.7106781,6.928203106,12.74985123,45,0,0,1
7,3,4,-0.253724277,6,50,22,501,8.906618118,94.47246552,3,6.45483017,315,0.001569764,-0.014142135,1
70,6,6,-0.334976733,2,50,7,501,8.322209358,210.6490173,7.280109882,12.74985123,45,-0.007422701,-0.021213204,1
104,7,6,-0.700142443,1,500,7,500,7.111577511,237.3691864,14.28285694,23.74949455,90,0.004907855,0.029090909,1
30,1,4,-0.523141623,2,200,22,501,8.542831421,147.7397003,4.472136021,9.631651878,45,-0.003066575,-0.056568541,1
64,5,1,-0.704820573,2,100,5,501,6.884930134,76.63079071,8.185352325,15.64224625,270,0.00571492,0.045714285,1
37,6,1,-0.668338716,1,500,16,501,9.869669914,61.87184143,2.645751238,3.237688065,45,-0.007961753,-0.084852815,1
20,1,6,-0.249326885,3,100,37,50,11.64795494,366.2624512,3.162277699,3.237688065,135,-0.006369403,-0.113137081,1
125,6,6,-0.555648863,1,200,23,501,8.965842247,50.11820984,3,4.573921204,270,-0.012678096,0,1
37,5,6,-0.707521558,3,200,16,50,7.309562206,40.65102386,5.19615221,9.365158081,194.0362396,0.000361617,0.036523011,1
40,3,4,-0.485264093,3,50,16,501,9.599814415,236.1927185,4.79583168,7.20912075,161.5650482,-0.005312003,-0.058185909,1
20,7,6,-0.546255529,6,50,16,501,8.765309334,174.2988586,6.403124332,9.365158081,345.9637451,-0.011933353,-0.041088387,1
25,6,1,-0.722463131,6,200,16,501,9.041778564,175.7348633,4.690415859,8.206727028,123.6900711,-0.005728051,-0.00341354,1
34,5,6,-0.725084007,4,200,23,200,7.004247665,44.05205154,6.324555397,11.30993271,126.8698959,0.000724121,0.02816,1
37,3,1,-0.310783446,1,50,22,501,7.757006168,48.6282196,4.472136021,8.206727028,236.3099365,-0.005728051,-0.00341354,1
602,6,1,-0.761067569,2,501,27,500,8.860976219,733.3414917,9.486832619,17.87400818,299.744873,0.005347534,0.000610633,0
990,6,1,-0.781829596,2,501,36,200,6.749305248,203.4662476,15.96871948,26.02450943,235.0079803,0.010815131,0.035012543,0
668,6,1,-0.733914196,1,501,15,501,7.005925655,361.8333435,17.43559647,29.80032158,155.2248535,0.001060797,0.00834028,0
679,7,1,-0.669133186,4,501,36,501,7.130382538,259.8658142,14.52583885,24.51631355,195.2551117,0.001761286,0.02293844,0
594,6,1,-0.760572135,4,501,15,100,6.987858295,22.53469467,4.582575798,8.206727028,326.3099365,0.010978765,0.054616634,0
154,6,1,-0.765785456,2,500,16,501,7.359409332,125.6726532,8.246211052,15.79316902,81.86989594,0.006500537,0.019459579,0
148,6,6,-0.631665766,3,500,23,501,8.102044106,950.7483521,16.94107437,28.22051239,26.56505203,-0.007880952,-0.02623653,0
